DV_ESC,1999,4,208.8
DV_ESC,2000,1,210.72
DV_ESC,2000,2,212.28
DV_ESC,2000,3,214.37
DV_ESC,2000,4,216.64
DV_ESC,2001,1,222.01
DV_ESC,2001,2,223.34
DV_ESC,2001,3,225.03
DV_ESC,2001,4,227.33
DV_ESC,2002,1,228.34
DV_ESC,2002,2,229.04
DV_ESC,2002,3,232.32
DV_ESC,2002,4,234.62
DV_ESC,2003,1,236.47
DV_ESC,2003,2,238.44
DV_ESC,2003,3,240.07
DV_ESC,2003,4,242.49
DV_ESC,2004,1,244.84
DV_ESC,2004,2,247.11
DV_ESC,2004,3,250.74
DV_ESC,2004,4,254.43
DV_ESC,2005,1,257.2
DV_ESC,2005,2,262.36
DV_ESC,2005,3,267.49
DV_ESC,2005,4,271.65
DV_ESC,2006,1,275.94
DV_ESC,2006,2,280.46
DV_ESC,2006,3,284.01
DV_ESC,2006,4,288.78
DV_ESC,2007,1,291.5
DV_ESC,2007,2,293.97
DV_ESC,2007,3,294.14
DV_ESC,2007,4,296.83
DV_ESC,2008,1,298.12
DV_ESC,2008,2,297.01
DV_ESC,2008,3,292.96
DV_ESC,2008,4,294.7
DV_ESC,2009,1,296.89
DV_ESC,2009,2,293.86
DV_ESC,2009,3,287.99
DV_ESC,2009,4,286.51
DV_ESC,2010,1,283.55
DV_ESC,2010,2,281.12
DV_ESC,2010,3,284.97
DV_ESC,2010,4,283.21
DV_ESC,2011,1,277.02
DV_ESC,2011,2,274.16
DV_ESC,2011,3,276.75
DV_ESC,2011,4,278.07
DV_ESC,2012,1,275.94
DV_ESC,2012,2,274.56
DV_ESC,2012,3,277.05
DV_ESC,2012,4,277.32
DV_ESC,2013,1,276.69
DV_ESC,2013,2,277.84
DV_ESC,2013,3,277.94
DV_ESC,2013,4,277.61
DV_ESC,2014,1,279.13
DV_ESC,2014,2,282.34
DV_ESC,2014,3,284.74
DV_ESC,2014,4,287.43
DV_ESC,2015,1,290.1
DV_ESC,2015,2,292.43
DV_ESC,2015,3,295.53
DV_ESC,2015,4,297.84
DV_ESC,2016,1,299.95
DV_ESC,2016,2,304.52
DV_ESC,2016,3,308.68
DV_ESC,2016,4,311.2
DV_ESC,2017,1,313.48
DV_ESC,2017,2,318.7
DV_ESC,2017,3,323.28
DV_ESC,2017,4,325.77
DV_ESC,2018,1,330.05
DV_ESC,2018,2,334.81
DV_ESC,2018,3,338.23
DV_ESC,2018,4,340.43
DV_ESC,2019,1,344.82
DV_ESC,2019,2,350.33
DV_ESC,2019,3,355.28
DV_ESC,2019,4,358.73
DV_ESC,2020,1,363.43
DV_ESC,2020,2,367.09
